date,TemP,pH,Turb,Chl,DO
2021/1/19 21:00,31.14,7.75,1.05,4.5,6.15
2021/1/19 22:00,31.115,7.745,1.6,4.5,6.09
2021/1/19 23:00,31.205,7.75,0.85,3.8,6.09
2021/1/20 0:00,31.085,7.755,1.05,4.85,6.09
2021/1/20 1:00,30.925,7.735,1.3,4.1,5.95
2021/1/20 2:00,30.785,7.73,1,4.15,5.84
2021/1/20 3:00,30.725,7.73,0.35,3.75,5.9
2021/1/20 4:00,30.63,7.745,0.25,4.3,5.915
2021/1/20 5:00,30.565,7.715,1,3.65,5.7
2021/1/20 6:00,30.53,7.71,1.45,3.3,5.61
2021/1/20 7:00,30.495,7.67,0.65,3,5.315
2021/1/20 8:00,30.52,7.65,-0.05,2.55,5.255
2021/1/20 9:00,30.61,7.665,-0.4,3.45,5.46
2021/1/20 10:00,30.85,7.675,-0.7,3.7,5.62
2021/1/20 11:00,31.05,7.695,1.85,4.8,5.75
2021/1/20 12:00,31.535,7.735,0.1,4,6.015
2021/1/20 13:00,31.805,7.745,0.85,5.3,6.15
2021/1/20 14:00,32.115,7.78,3.3,8.05,6.52
2021/1/20 15:00,32.135,7.835,2.4,11.4,6.915
2021/1/20 16:00,31.915,7.89,1.75,11.45,7.23
2021/1/20 17:00,31.58,7.84,2.15,9.25,6.76
2021/1/20 18:00,31.26,7.81,2.6,8.15,6.435
2021/1/20 19:00,31.105,7.76,3.85,6.3,6.005
2021/1/20 20:00,31.015,7.755,2.2,4.7,5.865
2021/1/20 21:00,30.965,7.735,1.7,4.35,5.81
2021/1/20 22:00,30.82,7.74,0.95,3.6,5.82
2021/1/20 23:00,30.74,7.755,1.2,4.75,5.79
2021/1/21 0:00,30.75,7.725,1.15,4.4,5.65
2021/1/21 1:00,30.51,7.725,1.25,4.35,5.68
2021/1/21 2:00,30.385,7.715,1.9,4.25,5.515
2021/1/21 3:00,30.415,7.73,1.45,4.65,5.535
2021/1/21 4:00,30.36,7.745,0.85,4.85,5.625
2021/1/21 5:00,30.485,7.715,1.25,4.15,5.455
2021/1/21 6:00,30.405,7.74,1.7,4.7,5.405
2021/1/21 7:00,30.445,7.71,2.5,4.3,5.225
2021/1/21 8:00,30.38,7.69,1.3,3.4,5.12
2021/1/21 9:00,30.46,7.685,0.65,3.25,5.16
2021/1/21 10:00,30.57,7.73,0.6,3.45,5.535
2021/1/21 11:00,30.79,7.76,0.15,4.3,5.895
2021/1/21 12:00,31.085,7.795,0.25,5.5,6.16
2021/1/21 13:00,31.03,7.82,1.25,8.15,6.415
2021/1/21 14:00,31.11,7.845,2.35,12.55,6.675
2021/1/21 15:00,31.255,7.875,3.45,17.25,6.955
2021/1/21 16:00,31.08,7.875,3.7,17.3,6.95
2021/1/21 17:00,30.89,7.87,2,13.7,6.77
2021/1/21 18:00,30.71,7.86,2.3,11.4,6.53
2021/1/21 19:00,30.615,7.775,4.2,9.25,5.855
2021/1/21 20:00,30.565,7.745,3.3,6.8,5.515
2021/1/21 21:00,30.52,7.755,1.75,5.1,5.48
2021/1/21 22:00,30.47,7.73,0.9,4,5.495
2021/1/21 23:00,30.37,7.76,0.6,3.25,5.565
2021/1/22 0:00,30.3,7.755,0.85,4.5,5.51
2021/1/22 1:00,30.295,7.735,1.75,4.35,5.33
2021/1/22 2:00,30.275,7.75,1.4,4.95,5.315
2021/1/22 3:00,30.185,7.745,1.6,5.2,5.345
2021/1/22 4:00,30.08,7.755,2.15,5.5,5.315
2021/1/22 5:00,30.035,7.745,2,5.1,5.23
2021/1/22 6:00,30.03,7.76,1.35,5.15,5.325
2021/1/22 7:00,29.975,7.76,2.2,5.65,5.3
2021/1/22 8:00,30.015,7.76,2.75,5.5,5.205
2021/1/22 9:00,29.98,7.725,4.2,3.7,4.95
2021/1/22 10:00,29.905,7.755,3,2.8,4.985
2021/1/22 11:00,29.915,7.7,4.75,2.1,4.885
2021/1/22 12:00,29.97,7.745,1.75,3.1,5.065
2021/1/22 13:00,30.045,7.755,3.5,4,5.135
2021/1/22 14:00,29.965,7.775,2.8,3.65,5.15
2021/1/22 15:00,30.005,7.78,2.25,5.3,5.33
2021/1/22 16:00,29.98,7.785,3.4,5.6,5.235
2021/1/22 17:00,29.945,7.82,2.55,5.95,5.47
2021/1/22 18:00,29.915,7.835,1.7,7.35,5.62
2021/1/22 19:00,29.795,7.805,2.65,5.9,5.27
2021/1/22 20:00,29.655,7.77,3.6,4.45,5.07
2021/1/22 21:00,29.49,7.75,3.15,3.45,5
2021/1/22 22:00,29.315,7.74,2.15,2.25,5.07
2021/1/22 23:00,29.105,7.76,1.7,2.9,5.23
2021/1/23 0:00,28.945,7.775,1.15,3,5.265
2021/1/23 1:00,28.915,7.775,1.25,2.5,5.215
2021/1/23 2:00,29.13,7.745,1.65,2.25,5.02
2021/1/23 3:00,29.135,7.75,2.05,2.6,5
2021/1/23 4:00,29.15,7.78,3.95,4.1,5.045
2021/1/23 5:00,29.09,7.825,3.6,4.9,5.22
2021/1/23 6:00,29.14,7.83,2.7,4.95,5.24
2021/1/23 7:00,29.175,7.845,2.35,4.7,5.25
2021/1/23 8:00,29.29,7.825,3.3,4.95,5.165
2021/1/23 9:00,29.315,7.8,3.95,3.05,5.12
2021/1/23 10:00,29.455,7.78,3.1,2.8,5.15
2021/1/23 11:00,29.515,7.785,2.75,3.15,5.39
2021/1/23 12:00,29.665,7.815,2.35,3.75,5.765
2021/1/23 13:00,29.87,7.85,2.55,4.55,6.015
2021/1/23 14:00,30.175,7.83,5.2,6,6.01
2021/1/23 15:00,30.13,7.85,4.4,6.85,6.095
2021/1/23 16:00,29.97,7.89,3.2,9.35,6.265
2021/1/23 17:00,29.845,7.89,4.1,9.3,6.22
2021/1/23 18:00,29.625,7.86,3.25,8.35,5.91
2021/1/23 19:00,29.56,7.9,2.9,10.5,6.215
2021/1/23 20:00,29.42,7.875,3.35,8.15,5.955
2021/1/23 21:00,29.285,7.84,3.05,7.15,5.745
2021/1/23 22:00,29.17,7.8,3.95,3.7,5.495
2021/1/23 23:00,29,7.805,2.5,3.1,5.585
2021/1/24 0:00,28.81,7.825,1.55,3.9,5.865
2021/1/24 1:00,28.67,7.86,0.95,4.95,5.955
2021/1/24 2:00,28.65,7.835,1.2,4.15,5.785
2021/1/24 3:00,28.89,7.795,1.35,4.55,5.545
2021/1/24 4:00,28.755,7.8,2.15,5.15,5.485
2021/1/24 5:00,28.9,7.82,3.15,6.1,5.515
2021/1/24 6:00,28.965,7.85,3.2,6.15,5.59
2021/1/24 7:00,29.015,7.875,3.35,8.35,5.76
2021/1/24 8:00,29.145,7.88,3.85,7.7,5.835
2021/1/24 9:00,29.175,7.865,3.85,6.4,5.745
2021/1/24 10:00,29.35,7.835,3.85,4.55,5.615
2021/1/24 11:00,29.515,7.865,3.4,5.25,5.95
2021/1/24 12:00,29.825,7.89,2.5,4.75,6.365
2021/1/24 13:00,30.155,7.925,2.55,4.9,6.675
2021/1/24 14:00,30.44,7.975,2.5,5.15,7.14
2021/1/24 15:00,30.435,7.965,6.65,9.65,7.265
2021/1/24 16:00,30.285,8.03,5.9,14.8,7.69
2021/1/24 17:00,30.105,8.035,5.9,14.4,7.575
2021/1/24 18:00,29.775,7.99,5.65,12.3,7.055
2021/1/24 19:00,29.69,8.015,4.9,13.05,7.23
2021/1/24 20:00,29.605,8.015,4.05,11.35,7.115
2021/1/24 21:00,29.5,7.975,4.3,11.35,6.845
2021/1/24 22:00,29.38,7.935,3.6,7.5,6.365
2021/1/24 23:00,29.24,7.87,3.1,4.65,6.025
2021/1/25 0:00,29.23,7.875,1.85,3.1,6.04
2021/1/25 1:00,29.245,7.87,1.1,2.5,6.065
2021/1/25 2:00,29.13,7.855,0.95,3.25,6.085
2021/1/25 3:00,29.115,7.865,1.45,4.05,6.01
2021/1/25 4:00,29.04,7.855,2.5,4.6,5.95
2021/1/25 5:00,29.005,7.86,3.55,5.7,5.98
2021/1/25 6:00,29.03,7.885,3.7,6.9,6.01
2021/1/25 7:00,29.155,7.91,4.1,7.75,6.155
2021/1/25 8:00,29.39,7.945,6,8.85,6.29
2021/1/25 9:00,29.48,7.93,6.1,7.3,6.3
2021/1/25 10:00,29.615,7.91,5.15,5.55,6.21
2021/1/25 11:00,29.795,7.92,4.5,5.45,6.36
2021/1/25 12:00,29.975,7.935,3.7,4.75,6.645
2021/1/25 13:00,30.215,7.95,4.6,5.05,6.83
2021/1/25 14:00,30.61,7.965,4.1,3.9,6.89
2021/1/25 15:00,30.725,7.965,5.25,5.45,7.1
2021/1/25 16:00,30.69,8.01,5.5,8.35,7.41
2021/1/25 17:00,30.375,8.015,5.75,9.25,7.455
2021/1/25 18:00,30.165,8.02,5.45,8.35,7.21
2021/1/25 19:00,29.89,8,5.4,7.35,6.88
2021/1/25 20:00,29.92,8.01,4.5,7.35,6.84
2021/1/25 21:00,29.75,7.995,4.35,6.55,6.645
2021/1/25 22:00,29.655,7.96,4.7,5.45,6.44
2021/1/25 23:00,29.555,7.93,3.85,3.7,6.19
2021/1/26 0:00,29.49,7.89,3.4,2.85,6.035
2021/1/26 1:00,29.485,7.89,2.75,2.1,6.04
2021/1/26 2:00,29.43,7.86,2.8,2.05,5.98
2021/1/26 3:00,29.365,7.885,2.2,2.55,6.015
2021/1/26 4:00,29.315,7.865,2.8,3.35,5.95
2021/1/26 5:00,29.14,7.88,2.75,2.65,5.985
2021/1/26 6:00,29.235,7.9,5.8,4.65,5.915
2021/1/26 7:00,29.38,7.935,7.55,5.7,5.985
2021/1/26 8:00,29.585,7.935,9,6.35,6
2021/1/26 9:00,29.715,7.95,6.85,6.45,6.13
2021/1/26 10:00,29.805,7.925,8.65,5.3,6.01
2021/1/26 11:00,29.96,7.91,5.65,4,6.005
2021/1/26 12:00,30.34,7.9,4.2,3.25,6.24
2021/1/26 13:00,30.505,7.905,5.45,3.05,6.33
2021/1/26 14:00,30.69,7.93,5.4,3.75,6.555
2021/1/26 15:00,30.85,7.92,5.5,4.05,6.64
2021/1/26 16:00,30.935,7.94,7.25,5.35,6.79
2021/1/26 17:00,30.83,7.955,7.6,6.95,6.905
2021/1/26 18:00,30.55,7.97,6.8,6.6,6.875
2021/1/26 19:00,30.19,7.97,5.75,6.85,6.555
2021/1/26 20:00,30.03,7.96,5.55,5.8,6.335
2021/1/26 21:00,30.01,7.975,4.7,5.65,6.375
2021/1/26 22:00,29.88,7.94,5.4,4.5,6.16
2021/1/26 23:00,29.905,7.905,3.95,3.1,5.945
2021/1/27 0:00,29.81,7.87,3.2,2.3,5.755
2021/1/27 1:00,29.8,7.835,3.35,2.05,5.715
2021/1/27 2:00,29.81,7.83,2.45,3,5.725
2021/1/27 3:00,29.72,7.84,2.1,2.1,5.76
2021/1/27 4:00,29.645,7.84,2.55,2.5,5.69
2021/1/27 5:00,29.59,7.81,2.8,2.95,5.64
2021/1/27 6:00,29.68,7.845,6.65,3.5,5.61
2021/1/27 7:00,29.685,7.895,9.3,4.75,5.64
2021/1/27 8:00,29.78,7.91,7.3,4.7,5.745
2021/1/27 9:00,29.795,7.92,8,5.85,5.72
2021/1/27 10:00,29.845,7.905,8.55,5.1,5.63
2021/1/27 11:00,29.995,7.86,5.75,3.75,5.51
2021/1/27 12:00,30.26,7.86,4.65,3.45,5.635
2021/1/27 13:00,30.455,7.87,3.55,2.55,5.815
2021/1/27 14:00,30.605,7.875,5,4.1,6.075
2021/1/27 15:00,30.76,7.89,5.3,4.85,6.245
2021/1/27 16:00,30.795,7.895,4.65,5.65,6.415
2021/1/27 17:00,30.64,7.89,5.45,7.15,6.395
2021/1/27 18:00,30.505,7.885,5.5,5.35,6.07
2021/1/27 19:00,30.35,7.895,5.3,5.75,5.975
2021/1/27 20:00,30.14,7.905,4.45,5.2,5.805
2021/1/27 21:00,30.13,7.905,4.45,4.9,5.735
2021/1/27 22:00,30.005,7.905,4.75,4.55,5.665
2021/1/27 23:00,29.915,7.88,3.5,4,5.565
2021/1/28 0:00,29.9,7.835,3.3,3.05,5.445
2021/1/28 1:00,29.83,7.82,3.05,2.65,5.435
2021/1/28 2:00,29.795,7.82,3.6,2.6,5.475
2021/1/28 3:00,29.73,7.775,2.4,3.1,5.415
2021/1/28 4:00,29.675,7.805,1.45,2.65,5.455
2021/1/28 5:00,29.565,7.785,2.25,2.75,5.425
2021/1/28 6:00,29.61,7.795,3.2,2.45,5.31
2021/1/28 7:00,29.71,7.835,9.5,4.45,5.26
2021/1/28 8:00,29.75,7.88,11.75,5.5,5.295
2021/1/28 9:00,29.94,7.89,7.8,5.6,5.425
2021/1/28 10:00,29.995,7.885,9.3,5.7,5.405
2021/1/28 11:00,30.185,7.86,7.9,4.7,5.465
2021/1/28 12:00,30.27,7.84,6.05,3.6,5.39
2021/1/28 13:00,30.48,7.845,4.5,3.4,5.6
2021/1/28 14:00,30.665,7.845,4.35,4,5.88
2021/1/28 15:00,30.825,7.865,5.8,4.45,6.105
2021/1/28 16:00,30.885,7.86,7.8,5.75,6.235
2021/1/28 17:00,30.82,7.875,5.5,7.15,6.26
2021/1/28 18:00,30.65,7.875,5.4,6.2,6.055
2021/1/28 19:00,30.495,7.86,6.6,6,5.84
2021/1/28 20:00,30.24,7.875,5.65,5.45,5.675
2021/1/28 21:00,30.095,7.88,4.7,5.85,5.585
2021/1/28 22:00,30.065,7.89,6.15,6.25,5.525
2021/1/28 23:00,29.895,7.865,5.4,5.1,5.45
2021/1/29 0:00,29.91,7.845,3.4,3.2,5.325
2021/1/29 1:00,29.815,7.81,3.35,2.35,5.265
2021/1/29 2:00,29.75,7.805,3.05,2.6,5.34
2021/1/29 3:00,29.65,7.785,3.35,2.8,5.345
2021/1/29 4:00,29.51,7.8,1.75,2.7,5.36
2021/1/29 5:00,29.43,7.8,1.95,2.65,5.375
2021/1/29 6:00,29.455,7.785,3.5,3.5,5.245
2021/1/29 7:00,29.6,7.81,6.7,4.25,5.2
2021/1/29 8:00,29.575,7.86,15.5,5.85,5.285
2021/1/29 9:00,29.62,7.89,8.85,5.65,5.495
2021/1/29 10:00,29.755,7.9,8.9,6.75,5.545
2021/1/29 11:00,29.94,7.895,9.1,6.5,5.69
2021/1/29 12:00,30.135,7.87,6.6,5.6,5.64
2021/1/29 13:00,30.355,7.855,5.1,4.05,5.685
2021/1/29 14:00,30.58,7.865,4.35,5.65,6.02
2021/1/29 15:00,30.65,7.885,4.15,5.75,6.3
2021/1/29 16:00,30.71,7.865,8.2,7.45,6.41
2021/1/29 17:00,30.655,7.895,4.8,8,6.545
2021/1/29 18:00,30.53,7.875,7.15,7.2,6.3
2021/1/29 19:00,30.455,7.88,6.6,6.8,6.155
2021/1/29 20:00,30.225,7.89,6.85,7.25,6.005
2021/1/29 21:00,29.935,7.9,5.3,6.95,5.915
2021/1/29 22:00,29.895,7.915,5.35,7.05,5.895
2021/1/29 23:00,29.82,7.905,6.1,6.8,5.815
2021/1/30 0:00,29.72,7.875,5.45,5.4,5.685
2021/1/30 1:00,29.775,7.855,3.75,3.8,5.56
2021/1/30 2:00,29.675,7.84,3.55,3.6,5.515
2021/1/30 3:00,29.615,7.83,3.5,3.4,5.54
2021/1/30 4:00,29.485,7.78,3.55,4.05,5.5
2021/1/30 5:00,29.365,7.82,1.95,2.65,5.54
2021/1/30 6:00,29.325,7.805,3.95,3.5,5.53
2021/1/30 7:00,29.5,7.815,3.9,2.85,5.475
2021/1/30 8:00,29.605,7.855,13.2,6.75,5.515
2021/1/30 9:00,29.54,7.895,11.05,8.1,5.69
2021/1/30 10:00,29.64,7.92,7.15,8.9,5.92
2021/1/30 11:00,29.725,7.935,7.7,7.9,5.955
2021/1/30 12:00,30.025,7.93,8.15,6.95,6.16
2021/1/30 13:00,30.165,7.91,6.3,5.95,6.065
2021/1/30 14:00,30.385,7.9,5.2,6,6.235
2021/1/30 15:00,30.545,7.93,4.3,6.6,6.6
2021/1/30 16:00,30.61,7.93,5.8,6.95,6.8
2021/1/30 17:00,30.54,7.89,7.8,5.95,6.655
2021/1/30 18:00,30.41,7.925,8.3,6.95,6.7
2021/1/30 19:00,30.33,7.92,8.1,7.6,6.655
2021/1/30 20:00,30.245,7.91,7.5,6.9,6.455
2021/1/30 21:00,29.97,7.925,6.5,6.85,6.195
2021/1/30 22:00,29.735,7.925,6.25,7.5,6.075
2021/1/30 23:00,29.69,7.93,7,8.75,6.01
2021/1/31 0:00,29.63,7.91,7.4,7.7,5.945
2021/1/31 1:00,29.64,7.9,4.9,5.1,5.825
2021/1/31 2:00,29.67,7.875,3.25,3.45,5.735
2021/1/31 3:00,29.63,7.855,2.95,3.4,5.7
2021/1/31 4:00,29.535,7.82,2.95,3.35,5.64
2021/1/31 5:00,29.38,7.81,2.05,3.7,5.62
2021/1/31 6:00,29.38,7.83,1.85,3,5.645
2021/1/31 7:00,29.45,7.82,3.6,4,5.63
2021/1/31 8:00,29.6,7.845,4.2,4.5,5.68
2021/1/31 9:00,29.66,7.905,8.25,6.05,5.885
2021/1/31 10:00,29.725,7.925,7.05,7.45,5.95
2021/1/31 11:00,29.945,7.94,7.35,7.8,6.21
2021/1/31 12:00,30.03,7.96,6.95,7.8,6.34
2021/1/31 13:00,30.3,7.955,7.35,6.2,6.395
2021/1/31 14:00,30.405,7.94,5.2,6.2,6.42
2021/1/31 15:00,30.64,7.95,4.3,5.75,6.665
2021/1/31 16:00,30.705,7.96,4.8,7.1,6.82
2021/1/31 17:00,30.685,7.94,5.35,6.1,6.825
2021/1/31 18:00,30.56,7.915,6.8,5.55,6.71
2021/1/31 19:00,30.43,7.925,4.75,5.3,6.71
2021/1/31 20:00,30.345,7.925,5.45,6.1,6.68
2021/1/31 21:00,30.215,7.925,6,6.7,6.54
2021/1/31 22:00,29.97,7.94,5.1,6.2,6.29
2021/1/31 23:00,29.835,7.915,5.65,7.2,6.055
2021/2/1 0:00,29.72,7.95,6.6,7.75,6.06
2021/2/1 1:00,29.695,7.92,5.3,5.25,5.925
2021/2/1 2:00,29.785,7.895,3.7,4.55,5.805
2021/2/1 3:00,29.8,7.875,2.85,3.85,5.745
2021/2/1 4:00,29.74,7.84,2.65,2.7,5.675
2021/2/1 5:00,29.645,7.835,2.7,3.25,5.625
2021/2/1 6:00,29.54,7.82,1.55,2.9,5.595
2021/2/1 7:00,29.645,7.815,1.7,3.25,5.645
2021/2/1 8:00,29.925,7.815,2.8,2.8,5.655
2021/2/1 9:00,30.075,7.84,3.8,4.3,5.74
2021/2/1 10:00,30.075,7.875,6.15,5.2,5.81
2021/2/1 11:00,30.225,7.905,5.75,6.35,5.95
2021/2/1 12:00,30.49,7.945,4.4,5.6,6.365
2021/2/1 13:00,30.45,7.95,5.85,6.95,6.36
2021/2/1 14:00,30.54,7.895,5.8,5.8,6.21
2021/2/1 15:00,30.685,7.92,4.15,5.85,6.36
2021/2/1 16:00,30.83,7.91,3.55,6.45,6.365
2021/2/1 17:00,30.88,7.905,3.85,5.6,6.45
2021/2/1 18:00,30.765,7.88,4.45,5.2,6.325
2021/2/1 19:00,30.66,7.865,3.15,4.75,6.255
2021/2/1 20:00,30.52,7.87,4.05,4.95,6.245
2021/2/1 21:00,30.42,7.895,3.3,5.3,6.255
2021/2/1 22:00,30.215,7.89,3.55,5.7,6.16
2021/2/1 23:00,30.065,7.895,3.8,5.25,5.935
2021/2/2 0:00,29.89,7.9,3.15,4.85,5.82
2021/2/2 1:00,29.845,7.91,4.75,5.8,5.74
2021/2/2 2:00,29.83,7.895,4,4.15,5.655
2021/2/2 3:00,29.97,7.865,2.45,3.45,5.54
2021/2/2 4:00,30.005,7.84,2.05,3.15,5.43
2021/2/2 5:00,29.945,7.82,2.9,2.45,5.38
2021/2/2 6:00,29.9,7.8,2.1,2.6,5.33
2021/2/2 7:00,30.035,7.795,0.95,2.35,5.395
2021/2/2 8:00,30.03,7.785,1.4,2.75,5.5
2021/2/2 9:00,30.265,7.815,1.6,3.45,5.595
2021/2/2 10:00,30.41,7.83,2.45,3.85,5.69
2021/2/2 11:00,30.655,7.86,3.75,4.55,5.81
2021/2/2 12:00,30.95,7.89,3.6,4.1,6.065
2021/2/2 13:00,30.8,7.93,3.8,5.5,6.27
2021/2/2 14:00,30.8,7.915,4.9,5.8,6.175
2021/2/2 15:00,30.87,7.9,4.8,6.2,6.095
2021/2/2 16:00,30.91,7.885,3.6,5.6,6.05
2021/2/2 17:00,30.9,7.865,3.6,6.3,5.985
2021/2/2 18:00,30.765,7.85,4.5,6.1,5.925
2021/2/2 19:00,30.655,7.79,4.3,4.7,5.735
2021/2/2 20:00,30.535,7.835,2.05,5.05,5.805
2021/2/2 21:00,30.48,7.815,3.45,5.15,5.74
2021/2/2 22:00,30.37,7.83,2.5,5,5.785
2021/2/2 23:00,30.285,7.845,3,4.5,5.735
2021/2/3 0:00,30.2,7.86,3.45,4.95,5.615
2021/2/3 1:00,30.1,7.875,3.2,4.55,5.605
2021/2/3 2:00,29.99,7.875,3.9,4.45,5.51
2021/2/3 3:00,29.935,7.85,3.5,3.8,5.39
2021/2/3 4:00,30.035,7.83,2.05,3,5.255
2021/2/3 5:00,30.005,7.805,1.95,2.35,5.125
2021/2/3 6:00,29.945,7.775,4.15,2.9,5.015
2021/2/3 7:00,29.97,7.76,1.8,3.05,5.035
2021/2/3 8:00,30.13,7.765,2.25,3.1,5.165
2021/2/3 9:00,30.245,7.77,1.75,2.35,5.265
2021/2/3 10:00,30.28,7.78,2.8,4.1,5.275
2021/2/3 11:00,30.575,7.825,2.2,4.45,5.6
2021/2/3 12:00,30.79,7.88,2.9,4.95,5.925
2021/2/3 13:00,30.665,7.875,4.1,5.6,5.8
2021/2/3 14:00,30.94,7.935,2.55,6.85,6.435
2021/2/3 15:00,30.955,7.925,3.2,6.75,6.275
2021/2/3 16:00,30.97,7.895,3.7,6.7,6.045
2021/2/3 17:00,30.87,7.865,3.75,6.05,5.845
2021/2/3 18:00,30.775,7.835,4.25,6.55,5.73
2021/2/3 19:00,30.64,7.82,3.75,7.05,5.64
2021/2/3 20:00,30.505,7.765,3.6,5.5,5.48
2021/2/3 21:00,30.365,7.785,2.95,5.65,5.54
2021/2/3 22:00,30.32,7.795,3.5,4.6,5.5
2021/2/3 23:00,30.245,7.81,2.95,5.05,5.495
2021/2/4 0:00,30.3,7.825,4.45,5.05,5.45
2021/2/4 1:00,30.11,7.835,3.3,5.5,5.455
2021/2/4 2:00,30.06,7.845,3.25,5.3,5.44
2021/2/4 3:00,29.975,7.87,3.7,5.95,5.415
2021/2/4 4:00,29.825,7.83,3,4.3,5.23
2021/2/4 5:00,29.86,7.815,2.35,3.2,5.115
2021/2/4 6:00,29.9,7.775,2.5,2.65,4.95
2021/2/4 7:00,29.89,7.75,2.5,2.75,4.86
2021/2/4 8:00,29.915,7.725,1.4,2.75,4.88
2021/2/4 9:00,30.08,7.74,1.1,2.6,5.025
2021/2/4 10:00,30.28,7.745,2.3,2.65,5.175
2021/2/4 11:00,30.435,7.77,3.45,3.55,5.3
2021/2/4 12:00,30.56,7.795,2.95,4.95,5.5
2021/2/4 13:00,30.78,7.835,2.95,5.9,5.8
2021/2/4 14:00,30.74,7.845,3.45,6.2,5.84
2021/2/4 15:00,30.725,7.9,2.45,8.2,6.295
2021/2/4 16:00,30.765,7.92,2.2,9.45,6.47
2021/2/4 17:00,30.755,7.895,3.4,8.95,6.23
2021/2/4 18:00,30.62,7.85,4,7.25,5.785
2021/2/4 19:00,30.52,7.8,4.4,6.6,5.495
2021/2/4 20:00,30.47,7.77,3.65,5.95,5.39
2021/2/4 21:00,30.395,7.73,2.65,4.9,5.3
2021/2/4 22:00,30.24,7.765,1.85,4.9,5.39
2021/2/4 23:00,30.22,7.77,2.75,5.05,5.335
2021/2/5 0:00,30.15,7.78,1.8,5.65,5.345
2021/2/5 1:00,30.06,7.78,2.65,5.25,5.32
2021/2/5 2:00,30.04,7.84,4.3,6.5,5.47
2021/2/5 3:00,29.985,7.84,3.95,6.25,5.385
2021/2/5 4:00,29.915,7.85,3.5,6.1,5.39
2021/2/5 5:00,29.82,7.835,3.2,4.95,5.26
2021/2/5 6:00,29.81,7.8,3.05,3.7,5.06
2021/2/5 7:00,29.985,7.775,2.3,2.75,4.905
2021/2/5 8:00,30.105,7.75,2.95,2.85,4.87
2021/2/5 9:00,30.225,7.74,1.9,2.75,4.95
2021/2/5 10:00,30.36,7.715,1.2,3.15,5.05
2021/2/5 11:00,30.68,7.755,1.7,3.9,5.285
2021/2/5 12:00,31.01,7.77,2.35,4.65,5.525
2021/2/5 13:00,30.99,7.81,2.45,6.15,5.79
2021/2/5 14:00,31.01,7.85,2.85,8.2,6.12
2021/2/5 15:00,30.915,7.85,4.45,9.45,6.06
2021/2/5 16:00,30.805,7.905,2.7,11.35,6.535
2021/2/5 17:00,30.74,7.925,2.35,12.75,6.695
2021/2/5 18:00,30.495,7.88,3,10.45,6.175
2021/2/5 19:00,30.475,7.86,3.8,9.55,5.94
2021/2/5 20:00,30.345,7.805,4.7,6.85,5.45
2021/2/5 21:00,30.295,7.76,4.15,6,5.315
2021/2/5 22:00,30.26,7.765,3.05,6.1,5.34
2021/2/5 23:00,30.17,7.74,2.9,6.3,5.3
2021/2/6 0:00,30.055,7.77,1.85,5.2,5.345
2021/2/6 1:00,30.035,7.755,2.45,5.05,5.215
2021/2/6 2:00,30.005,7.78,4.6,6.15,5.255
2021/2/6 3:00,29.985,7.845,5.8,8.7,5.575
2021/2/6 4:00,29.845,7.86,4.7,8.25,5.525
2021/2/6 5:00,29.82,7.865,4.35,8.3,5.525
2021/2/6 6:00,29.8,7.86,4.2,7.45,5.47
2021/2/6 7:00,29.82,7.815,3.85,5.05,5.23
2021/2/6 8:00,29.975,7.8,2.75,4.5,5.14
2021/2/6 9:00,30.07,7.76,2.15,3.3,5.035
2021/2/6 10:00,30.15,7.74,3.8,3.35,5.01
2021/2/6 11:00,30.365,7.745,3.85,4.35,5.23
2021/2/6 12:00,30.6,7.775,2.45,5.5,5.555
2021/2/6 13:00,30.765,7.765,4.2,5.8,5.645
2021/2/6 14:00,30.885,7.81,4.35,7.65,5.86
2021/2/6 15:00,30.73,7.86,3.05,9.9,6.17
2021/2/6 16:00,30.695,7.895,3.65,11.95,6.415
2021/2/6 17:00,30.595,7.91,3,13.15,6.515
2021/2/6 18:00,30.41,7.905,2.85,12.55,6.37
2021/2/6 19:00,30.315,7.9,3.2,12,6.275
2021/2/6 20:00,30.26,7.86,3.5,9.8,5.9
2021/2/6 21:00,30.205,7.785,3.2,5.45,5.35
2021/2/6 22:00,30.17,7.775,3.05,5.5,5.215
2021/2/6 23:00,30.12,7.72,2.75,4.5,5.165
2021/2/7 0:00,30.03,7.72,2.15,4.2,5.235
2021/2/7 1:00,29.98,7.74,2.3,5.2,5.21
2021/2/7 2:00,29.91,7.74,2.1,4.45,5.16
2021/2/7 3:00,29.935,7.75,4.15,4.75,5.115
2021/2/7 4:00,29.98,7.85,6.9,8.3,5.505
2021/2/7 5:00,29.815,7.88,6.75,9.2,5.635
2021/2/7 6:00,29.815,7.88,4.6,7.95,5.59
2021/2/7 7:00,29.885,7.88,5.3,7.95,5.56
2021/2/7 8:00,29.945,7.845,4.6,5.7,5.38
2021/2/7 9:00,30.03,7.81,3.65,4.15,5.27
2021/2/7 10:00,30.13,7.78,3.15,4,5.155
2021/2/7 11:00,30.235,7.765,3.7,4.6,5.22
2021/2/7 12:00,30.36,7.75,4.6,4.45,5.365
2021/2/7 13:00,30.615,7.78,3.5,5.7,5.615
2021/2/7 14:00,30.855,7.8,6.65,8.25,6
2021/2/7 15:00,30.825,7.835,4.85,9.25,6.185
2021/2/7 16:00,30.645,7.855,4.8,10.9,6.185
2021/2/7 17:00,30.6,7.92,4,13.1,6.54
